value_id	element_id	attribute_id	item_id	value_longtext1	value_longtext2	value_blob	value_decimal1	value_decimal2	value_integer1	source_info	attribute_id	element_id	locale_id	table_num	row_id	name
16392	177	12441	NULL	feminism	NULL	NULL	NULL	NULL	NULL		12441	177	1	57	803	Oh BONDAGE UP YOURS! Female Punks in the Nineteen Nineties
16393	177	12442	NULL	sexism 	NULL	NULL	NULL	NULL	NULL		12442	177	1	57	803	Bondage Up Yours! Experiences of Female Punks in the Nineteen Nineties
16393	177	12442	NULL	sexism 	NULL	NULL	NULL	NULL	NULL		12442	177	1	57	803	Oh BONDAGE UP YOURS! Female Punks in the Nineteen Nineties
16416	177	12456	NULL	anti-capitalism	NULL	NULL	NULL	NULL	NULL		12456	177	1	57	804	Rev. Richard J. Mackin's Book of Letters
16417	177	12457	NULL	humor	NULL	NULL	NULL	NULL	NULL		12457	177	1	57	804	Rev. Richard J. Mackin's Book of Letters
16446	177	12483	NULL	New York	NULL	NULL	NULL	NULL	NULL		12483	177	1	57	806	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16447	177	12484	NULL	Brooklyn	NULL	NULL	NULL	NULL	NULL		12484	177	1	57	806	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16448	177	12485	NULL	Borough	NULL	NULL	NULL	NULL	NULL		12485	177	1	57	806	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16449	177	12486	NULL	Libraries	NULL	NULL	NULL	NULL	NULL		12486	177	1	57	806	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16450	177	12487	NULL	Librarians	NULL	NULL	NULL	NULL	NULL		12487	177	1	57	806	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16451	177	12488	NULL	The Desk Set Biblioball	NULL	NULL	NULL	NULL	NULL		12488	177	1	57	806	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16452	177	12489	NULL	New York City Boroughs	NULL	NULL	NULL	NULL	NULL		12489	177	1	57	806	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16453	177	12490	NULL	Literacy for Incarcerated Teens	NULL	NULL	NULL	NULL	NULL		12490	177	1	57	806	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16464	177	12495	NULL	Librarianship	NULL	NULL	NULL	NULL	NULL		12495	177	1	57	806	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16465	177	12496	NULL	Activism	NULL	NULL	NULL	NULL	NULL		12496	177	1	57	806	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16466	177	12497	NULL	Social Justice	NULL	NULL	NULL	NULL	NULL		12497	177	1	57	806	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16467	177	12498	NULL	Public Library	NULL	NULL	NULL	NULL	NULL		12498	177	1	57	806	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16474	177	12504	NULL	Punk\n	NULL	NULL	NULL	NULL	NULL		12504	177	1	57	807	Brains
16475	177	12505	NULL	Zombies	NULL	NULL	NULL	NULL	NULL		12505	177	1	57	807	Brains
16476	177	12506	NULL	Stories	NULL	NULL	NULL	NULL	NULL		12506	177	1	57	807	Brains
16504	177	12523	NULL	New York	NULL	NULL	NULL	NULL	NULL		12523	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16505	177	12524	NULL	Brooklyn	NULL	NULL	NULL	NULL	NULL		12524	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16506	177	12525	NULL	Social Justice	NULL	NULL	NULL	NULL	NULL		12525	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16507	177	12526	NULL	Activism	NULL	NULL	NULL	NULL	NULL		12526	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16508	177	12527	NULL	Libraries	NULL	NULL	NULL	NULL	NULL		12527	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16509	177	12528	NULL	Librarians	NULL	NULL	NULL	NULL	NULL		12528	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16510	177	12529	NULL	Librarianship	NULL	NULL	NULL	NULL	NULL		12529	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16511	177	12530	NULL	The Desk Set Biblioball	NULL	NULL	NULL	NULL	NULL		12530	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16512	177	12531	NULL	New York City Boroughs	NULL	NULL	NULL	NULL	NULL		12531	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16513	177	12532	NULL	Literacy for Incarcerated Teens	NULL	NULL	NULL	NULL	NULL		12532	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16514	177	12533	NULL	Public Library	NULL	NULL	NULL	NULL	NULL		12533	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16526	177	12539	NULL	Interference Archive	NULL	NULL	NULL	NULL	NULL		12539	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16527	177	12540	NULL	The People's Library	NULL	NULL	NULL	NULL	NULL		12540	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16528	177	12541	NULL	Occupy Wall Street	NULL	NULL	NULL	NULL	NULL		12541	177	1	57	808	The Borough is My Library: A Greater Metropolitan Library Workers Zine
16547	177	12555	NULL	radical cheerleading	NULL	NULL	NULL	NULL	NULL		12555	177	1	57	810	boston radical cheerleaders
16563	177	12569	NULL	Portland, Oregon	NULL	NULL	NULL	NULL	NULL		12569	177	1	57	811	Brainscan #11
16563	177	12569	NULL	Portland, Oregon	NULL	NULL	NULL	NULL	NULL		12569	177	1	57	811	Eyecandy #14
16564	177	12570	NULL	Utah	NULL	NULL	NULL	NULL	NULL		12570	177	1	57	811	Brainscan #11
16564	177	12570	NULL	Utah	NULL	NULL	NULL	NULL	NULL		12570	177	1	57	811	Eyecandy #14
16565	177	12571	NULL	zine	NULL	NULL	NULL	NULL	NULL		12571	177	1	57	811	Brainscan #11
16565	177	12571	NULL	zine	NULL	NULL	NULL	NULL	NULL		12571	177	1	57	811	Eyecandy #14
16566	177	12572	NULL	Collaborative Zine	NULL	NULL	NULL	NULL	NULL		12572	177	1	57	811	Brainscan #11
16566	177	12572	NULL	Collaborative Zine	NULL	NULL	NULL	NULL	NULL		12572	177	1	57	811	Eyecandy #14
16579	177	12584	NULL	Police brutality	NULL	NULL	NULL	NULL	NULL		12584	177	1	57	813	Brave New World
16580	177	12585	NULL	Anti-war	NULL	NULL	NULL	NULL	NULL		12585	177	1	57	813	Brave New World
16591	177	12595	NULL	leatherdyke	NULL	NULL	NULL	NULL	NULL		12595	177	1	57	814	Brat Attack
16592	177	12596	NULL	queer	NULL	NULL	NULL	NULL	NULL		12596	177	1	57	814	Brat Attack
16593	177	12597	NULL	lesbian	NULL	NULL	NULL	NULL	NULL		12597	177	1	57	814	Brat Attack
16594	177	12598	NULL	bdsm	NULL	NULL	NULL	NULL	NULL		12598	177	1	57	814	Brat Attack
16595	177	12599	NULL	sex	NULL	NULL	NULL	NULL	NULL		12599	177	1	57	814	Brat Attack
16596	177	12600	NULL	dyke	NULL	NULL	NULL	NULL	NULL		12600	177	1	57	814	Brat Attack
16597	177	12601	NULL	homosexuality	NULL	NULL	NULL	NULL	NULL		12601	177	1	57	814	Brat Attack
16598	177	12602	NULL	cartoon	NULL	NULL	NULL	NULL	NULL		12602	177	1	57	814	Brat Attack
16599	177	12603	NULL	women	NULL	NULL	NULL	NULL	NULL		12603	177	1	57	814	Brat Attack
16604	177	12607	NULL	sexuality	NULL	NULL	NULL	NULL	NULL		12607	177	1	57	814	Brat Attack
16618	177	12620	NULL	Bank	NULL	NULL	NULL	NULL	NULL		12620	177	1	57	816	Breaking Up With Your Bank
16619	177	12621	NULL	How To Guide	NULL	NULL	NULL	NULL	NULL		12621	177	1	57	816	Breaking Up With Your Bank
16620	177	12622	NULL	Break-up	NULL	NULL	NULL	NULL	NULL		12622	177	1	57	816	Breaking Up With Your Bank
16621	177	12623	NULL	Divest	NULL	NULL	NULL	NULL	NULL		12623	177	1	57	816	Breaking Up With Your Bank
16622	177	12624	NULL	Cartoon	NULL	NULL	NULL	NULL	NULL		12624	177	1	57	816	Breaking Up With Your Bank
16623	177	12625	NULL	Comic	NULL	NULL	NULL	NULL	NULL		12625	177	1	57	816	Breaking Up With Your Bank
16624	177	12626	NULL	Money	NULL	NULL	NULL	NULL	NULL		12626	177	1	57	816	Breaking Up With Your Bank
16632	177	12633	NULL	Police and Policing	NULL	NULL	NULL	NULL	NULL		12633	177	1	57	817	A brief history of the 23rd precinct
16657	177	12656	NULL	Politics	NULL	NULL	NULL	NULL	NULL		12656	177	1	57	819	Breath
16658	177	12657	NULL	History	NULL	NULL	NULL	NULL	NULL		12657	177	1	57	819	Breath
16659	177	12658	NULL	immigration	NULL	NULL	NULL	NULL	NULL		12658	177	1	57	819	Breath
16660	177	12659	NULL	news	NULL	NULL	NULL	NULL	NULL		12659	177	1	57	819	Breath
16661	177	12660	NULL	Clinton	NULL	NULL	NULL	NULL	NULL		12660	177	1	57	819	Breath
16662	177	12661	NULL	Reverend Jerry Falwell	NULL	NULL	NULL	NULL	NULL		12661	177	1	57	819	Breath
16663	177	12662	NULL	Police brutality	NULL	NULL	NULL	NULL	NULL		12662	177	1	57	819	Breath
16664	177	12663	NULL	Bronx	NULL	NULL	NULL	NULL	NULL		12663	177	1	57	819	Breath
16665	177	12664	NULL	Chicago Tribune	NULL	NULL	NULL	NULL	NULL		12664	177	1	57	819	Breath
16666	177	12665	NULL	New York Times	NULL	NULL	NULL	NULL	NULL		12665	177	1	57	819	Breath
16667	177	12666	NULL	Government	NULL	NULL	NULL	NULL	NULL		12666	177	1	57	819	Breath
16668	177	12667	NULL	Action	NULL	NULL	NULL	NULL	NULL		12667	177	1	57	819	Breath
16669	177	12668	NULL	Revolution	NULL	NULL	NULL	NULL	NULL		12668	177	1	57	819	Breath
16675	177	12673	NULL	Bicycles	NULL	NULL	NULL	NULL	NULL		12673	177	1	57	765	A Coloring Book
16675	177	12673	NULL	Bicycles	NULL	NULL	NULL	NULL	NULL		12673	177	1	57	765	Beginning Bicycles
16676	177	12674	NULL	bicycle	NULL	NULL	NULL	NULL	NULL		12674	177	1	57	765	A Coloring Book
16676	177	12674	NULL	bicycle	NULL	NULL	NULL	NULL	NULL		12674	177	1	57	765	Beginning Bicycles
16687	177	12683	NULL	poetry	NULL	NULL	NULL	NULL	NULL		12683	177	1	57	820	"my penis has resigned/become a bug/moved to venezuela"
16687	177	12683	NULL	poetry	NULL	NULL	NULL	NULL	NULL		12683	177	1	57	820	(benmichell/old/new)
16687	177	12683	NULL	poetry	NULL	NULL	NULL	NULL	NULL		12683	177	1	57	820	benmichell
16701	177	12693	NULL	sexualized violence	NULL	NULL	NULL	NULL	NULL		12693	177	1	57	788	Beautiful, Difficult, Powerful: Ending Sexual Assault Through Transformative Justice
16704	177	12696	NULL	Perzine	NULL	NULL	NULL	NULL	NULL		12696	177	1	57	769	The Best Time to Come to Coney Island
16705	177	12697	NULL	personal	NULL	NULL	NULL	NULL	NULL		12697	177	1	57	769	The Best Time to Come to Coney Island
16706	177	12698	NULL	New York	NULL	NULL	NULL	NULL	NULL		12698	177	1	57	769	The Best Time to Come to Coney Island
16717	177	12707	NULL	straight edge 	NULL	NULL	NULL	NULL	NULL		12707	177	1	57	821	Bringing it Back
16733	177	12722	NULL	Squatters	NULL	NULL	NULL	NULL	NULL		12722	177	1	57	822	Bright Lights
16734	177	12723	NULL	vegans and vegan activism	NULL	NULL	NULL	NULL	NULL		12723	177	1	57	822	Bright Lights
16735	177	12724	NULL	Memoirs\n\n	NULL	NULL	NULL	NULL	NULL		12724	177	1	57	822	Bright Lights
16742	177	12730	NULL	sexual assault	NULL	NULL	NULL	NULL	NULL		12730	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16743	177	12731	NULL	HIV	NULL	NULL	NULL	NULL	NULL		12731	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16744	177	12732	NULL	AIDS	NULL	NULL	NULL	NULL	NULL		12732	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16745	177	12733	NULL	graffiti	NULL	NULL	NULL	NULL	NULL		12733	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16746	177	12734	NULL	domestic violence	NULL	NULL	NULL	NULL	NULL		12734	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16747	177	12735	NULL	intimate partner violence	NULL	NULL	NULL	NULL	NULL		12735	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16748	177	12736	NULL	violence against women	NULL	NULL	NULL	NULL	NULL		12736	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16749	177	12737	NULL	womanism	NULL	NULL	NULL	NULL	NULL		12737	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16750	177	12738	NULL	sex	NULL	NULL	NULL	NULL	NULL		12738	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16751	177	12739	NULL	sexual health	NULL	NULL	NULL	NULL	NULL		12739	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16752	177	12740	NULL	women's health	NULL	NULL	NULL	NULL	NULL		12740	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16753	177	12741	NULL	anarcho-feminism	NULL	NULL	NULL	NULL	NULL		12741	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16754	177	12742	NULL	anarchism	NULL	NULL	NULL	NULL	NULL		12742	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16755	177	12743	NULL	Queer	NULL	NULL	NULL	NULL	NULL		12743	177	1	57	770	betty crocker on acid: Abnormal behavior in our times
16779	177	12766	NULL	Black Liberation Army 	NULL	NULL	NULL	NULL	NULL		12766	177	1	57	824	Bringing the War Home!
16780	177	12767	NULL	Earth Liberation Front	NULL	NULL	NULL	NULL	NULL		12767	177	1	57	824	Bringing the War Home!
16781	177	12768	NULL	Weather Underground	NULL	NULL	NULL	NULL	NULL		12768	177	1	57	824	Bringing the War Home!
16782	177	12769	NULL	Underground Weathermen\nUnderground Weathermen	NULL	NULL	NULL	NULL	NULL		12769	177	1	57	824	Bringing the War Home!
16783	177	12770	NULL	direct action	NULL	NULL	NULL	NULL	NULL		12770	177	1	57	824	Bringing the War Home!
16793	177	12779	NULL	environmentalism	NULL	NULL	NULL	NULL	NULL		12779	177	1	57	825	Broken Locks
16794	177	12780	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		12780	177	1	57	825	Broken Locks
16795	177	12781	NULL	anti-capitalism	NULL	NULL	NULL	NULL	NULL		12781	177	1	57	825	Broken Locks
16796	177	12782	NULL	poetry 	NULL	NULL	NULL	NULL	NULL		12782	177	1	57	825	Broken Locks
16797	177	12783	NULL	anti-colonialism	NULL	NULL	NULL	NULL	NULL		12783	177	1	57	825	Broken Locks
16804	177	12790	NULL	Punk\n	NULL	NULL	NULL	NULL	NULL		12790	177	1	57	826	Broken Ugly and Stoned
16804	177	12790	NULL	Punk\n	NULL	NULL	NULL	NULL	NULL		12790	177	1	57	826	Drawings, Sketches and Utter Bullshit   Layin In Bed w/ a Broken Ankle
16819	177	12803	NULL	punk rock culture	NULL	NULL	NULL	NULL	NULL		12803	177	1	57	827	Brown Eye Pie
16820	177	12804	NULL	graffiti\ngraffiti	NULL	NULL	NULL	NULL	NULL		12804	177	1	57	827	Brown Eye Pie
16833	177	12816	NULL	Punk\n	NULL	NULL	NULL	NULL	NULL		12816	177	1	57	828	Bs.As! Desorden: Ruido E IdeⒶs
16833	177	12816	NULL	Punk\n	NULL	NULL	NULL	NULL	NULL		12816	177	1	57	828	Crear O Reventar
16834	177	12817	NULL	anti-capitalism	NULL	NULL	NULL	NULL	NULL		12817	177	1	57	828	Bs.As! Desorden: Ruido E IdeⒶs
16834	177	12817	NULL	anti-capitalism	NULL	NULL	NULL	NULL	NULL		12817	177	1	57	828	Crear O Reventar
16835	177	12818	NULL	Anti-war	NULL	NULL	NULL	NULL	NULL		12818	177	1	57	828	Bs.As! Desorden: Ruido E IdeⒶs
16835	177	12818	NULL	Anti-war	NULL	NULL	NULL	NULL	NULL		12818	177	1	57	828	Crear O Reventar
16836	177	12819	NULL	punk rock culture	NULL	NULL	NULL	NULL	NULL		12819	177	1	57	828	Bs.As! Desorden: Ruido E IdeⒶs
16836	177	12819	NULL	punk rock culture	NULL	NULL	NULL	NULL	NULL		12819	177	1	57	828	Crear O Reventar
16837	177	12820	NULL	environmentalism	NULL	NULL	NULL	NULL	NULL		12820	177	1	57	828	Bs.As! Desorden: Ruido E IdeⒶs
16837	177	12820	NULL	environmentalism	NULL	NULL	NULL	NULL	NULL		12820	177	1	57	828	Crear O Reventar
16838	177	12821	NULL	anti-imperialism	NULL	NULL	NULL	NULL	NULL		12821	177	1	57	828	Bs.As! Desorden: Ruido E IdeⒶs
16838	177	12821	NULL	anti-imperialism	NULL	NULL	NULL	NULL	NULL		12821	177	1	57	828	Crear O Reventar
17014	177	12982	NULL	Alternative Press	NULL	NULL	NULL	NULL	NULL		12982	177	1	57	841	Faire Free Press
17014	177	12982	NULL	Alternative Press	NULL	NULL	NULL	NULL	NULL		12982	177	1	57	841	LA Free Press
17015	177	12983	NULL	Obscenity	NULL	NULL	NULL	NULL	NULL		12983	177	1	57	841	Faire Free Press
17015	177	12983	NULL	Obscenity	NULL	NULL	NULL	NULL	NULL		12983	177	1	57	841	LA Free Press
17016	177	12984	NULL	Art	NULL	NULL	NULL	NULL	NULL		12984	177	1	57	841	Faire Free Press
17016	177	12984	NULL	Art	NULL	NULL	NULL	NULL	NULL		12984	177	1	57	841	LA Free Press
17017	177	12985	NULL	Literature	NULL	NULL	NULL	NULL	NULL		12985	177	1	57	841	Faire Free Press
17017	177	12985	NULL	Literature	NULL	NULL	NULL	NULL	NULL		12985	177	1	57	841	LA Free Press
17018	177	12986	NULL	Music	NULL	NULL	NULL	NULL	NULL		12986	177	1	57	841	Faire Free Press
17018	177	12986	NULL	Music	NULL	NULL	NULL	NULL	NULL		12986	177	1	57	841	LA Free Press
17019	177	12987	NULL	Police brutality	NULL	NULL	NULL	NULL	NULL		12987	177	1	57	841	Faire Free Press
17019	177	12987	NULL	Police brutality	NULL	NULL	NULL	NULL	NULL		12987	177	1	57	841	LA Free Press
17020	177	12988	NULL	social change	NULL	NULL	NULL	NULL	NULL		12988	177	1	57	841	Faire Free Press
17020	177	12988	NULL	social change	NULL	NULL	NULL	NULL	NULL		12988	177	1	57	841	LA Free Press
17086	177	13051	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13051	177	1	57	844	Avtonomija Magazine
17086	177	13051	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13051	177	1	57	844	Casopis Anarhisticneg Gibanja
17097	177	13060	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13060	177	1	57	845	Avtonomija Magazine
17097	177	13060	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13060	177	1	57	845	Caspopis Anarhisticnega Gibanja
17108	177	13069	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13069	177	1	57	846	Avtonomija Magazine
17108	177	13069	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13069	177	1	57	846	Casopis Anarhisticnega Gibanja
17121	177	13080	NULL	anti-imperialism	NULL	NULL	NULL	NULL	NULL		13080	177	1	57	847	AWOL Magazine
17121	177	13080	NULL	anti-imperialism	NULL	NULL	NULL	NULL	NULL		13080	177	1	57	847	Revolutionary Artist Workshop
17122	177	13081	NULL	anti-racism	NULL	NULL	NULL	NULL	NULL		13081	177	1	57	847	AWOL Magazine
17122	177	13081	NULL	anti-racism	NULL	NULL	NULL	NULL	NULL		13081	177	1	57	847	Revolutionary Artist Workshop
17123	177	13082	NULL	feminism	NULL	NULL	NULL	NULL	NULL		13082	177	1	57	847	AWOL Magazine
17123	177	13082	NULL	feminism	NULL	NULL	NULL	NULL	NULL		13082	177	1	57	847	Revolutionary Artist Workshop
17124	177	13083	NULL	anti-homophobia	NULL	NULL	NULL	NULL	NULL		13083	177	1	57	847	AWOL Magazine
17124	177	13083	NULL	anti-homophobia	NULL	NULL	NULL	NULL	NULL		13083	177	1	57	847	Revolutionary Artist Workshop
17125	177	13084	NULL	Hip hop	NULL	NULL	NULL	NULL	NULL		13084	177	1	57	847	AWOL Magazine
17125	177	13084	NULL	Hip hop	NULL	NULL	NULL	NULL	NULL		13084	177	1	57	847	Revolutionary Artist Workshop
17126	177	13085	NULL	anti-capitalism	NULL	NULL	NULL	NULL	NULL		13085	177	1	57	847	AWOL Magazine
17126	177	13085	NULL	anti-capitalism	NULL	NULL	NULL	NULL	NULL		13085	177	1	57	847	Revolutionary Artist Workshop
17145	177	13101	NULL	political art	NULL	NULL	NULL	NULL	NULL		13101	177	1	57	848	Brainstorm the Walls
17145	177	13101	NULL	political art	NULL	NULL	NULL	NULL	NULL		13101	177	1	57	848	Buck-Toothed Magnifying Glass
17146	177	13102	NULL	poetry	NULL	NULL	NULL	NULL	NULL		13102	177	1	57	848	Brainstorm the Walls
17146	177	13102	NULL	poetry	NULL	NULL	NULL	NULL	NULL		13102	177	1	57	848	Buck-Toothed Magnifying Glass
17155	177	13110	NULL	trainhopping	NULL	NULL	NULL	NULL	NULL		13110	177	1	57	849	The Buddha Inside My Head
17165	177	13119	NULL	Anarchy	NULL	NULL	NULL	NULL	NULL		13119	177	1	57	850	Amazing Tales of Political Pranks and Anarchic Buffoonery
17165	177	13119	NULL	Anarchy	NULL	NULL	NULL	NULL	NULL		13119	177	1	57	850	Buffo!
17172	177	13126	NULL	DIY culture	NULL	NULL	NULL	NULL	NULL		13126	177	1	57	851	A DIY Guide!
17172	177	13126	NULL	DIY culture	NULL	NULL	NULL	NULL	NULL		13126	177	1	57	851	Building a Solar-Powered Composting Toilet
17173	177	13127	NULL	Poop	NULL	NULL	NULL	NULL	NULL		13127	177	1	57	851	A DIY Guide!
17173	177	13127	NULL	Poop	NULL	NULL	NULL	NULL	NULL		13127	177	1	57	851	Building a Solar-Powered Composting Toilet
17180	177	13134	NULL	lesbian	NULL	NULL	NULL	NULL	NULL		13134	177	1	57	852	Burn Addict
17191	177	13144	NULL	Cars	NULL	NULL	NULL	NULL	NULL		13144	177	1	57	853	(The Incredibly True Adventures of a Kid and his Starship)
17191	177	13144	NULL	Cars	NULL	NULL	NULL	NULL	NULL		13144	177	1	57	853	Burn in Hell, Buddy!
17199	177	13152	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13152	177	1	57	854	Burning the Cassette
17209	177	13161	NULL	Punk rock	NULL	NULL	NULL	NULL	NULL		13161	177	1	57	855	Bushwhacker
17219	177	13170	NULL	LGBTQ	NULL	NULL	NULL	NULL	NULL		13170	177	1	57	856	By The Way
17229	177	13179	NULL	Hiking	NULL	NULL	NULL	NULL	NULL		13179	177	1	57	857	Cairn Free
17229	177	13179	NULL	Hiking	NULL	NULL	NULL	NULL	NULL		13179	177	1	57	857	Further Travel Down & Up Some Canyons
17248	177	13198	NULL	environmentalism	NULL	NULL	NULL	NULL	NULL		13198	177	1	57	858	Bear Deluxe
17256	177	13205	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13205	177	1	57	859	BAAM
17256	177	13205	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13205	177	1	57	859	Boston Anti-Authoritarian Movement
17264	177	13212	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13212	177	1	57	860	BAAM
17264	177	13212	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13212	177	1	57	860	Boston Anti-Authoritarian Movement
17274	177	13221	NULL	Lesbian	NULL	NULL	NULL	NULL	NULL		13221	177	1	57	861	Bad Attitude
17275	177	13222	NULL	Lesbian sex	NULL	NULL	NULL	NULL	NULL		13222	177	1	57	861	Bad Attitude
17310	177	13255	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13255	177	1	57	864	Bandeira Negra
17334	177	13275	NULL	film	NULL	NULL	NULL	NULL	NULL		13275	177	1	57	866	Before the Hollywood Backlot : source of inspiration "Time Magazine"
17353	177	13293	NULL	art	NULL	NULL	NULL	NULL	NULL		13293	177	1	57	867	Beautiful/Decay
17354	177	13294	NULL	design	NULL	NULL	NULL	NULL	NULL		13294	177	1	57	867	Beautiful/Decay
17363	177	13303	NULL	prisoner support	NULL	NULL	NULL	NULL	NULL		13303	177	1	57	868	Bent Bars Project
17364	177	13304	NULL	LGBTQ	NULL	NULL	NULL	NULL	NULL		13304	177	1	57	868	Bent Bars Project
17387	177	13320	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13320	177	1	57	869	bicicleta : rebista de comunicaciones lebertarias
17413	177	13340	NULL	art	NULL	NULL	NULL	NULL	NULL		13340	177	1	57	871	Bildpunkt : Zeitschrift der IG Bildende Kunst
17413	177	13340	NULL	art	NULL	NULL	NULL	NULL	NULL		13340	177	1	57	871	EXITstrategien
17414	177	13341	NULL	culture	NULL	NULL	NULL	NULL	NULL		13341	177	1	57	871	Bildpunkt : Zeitschrift der IG Bildende Kunst
17414	177	13341	NULL	culture	NULL	NULL	NULL	NULL	NULL		13341	177	1	57	871	EXITstrategien
17472	177	13390	NULL	Animal Rights 	NULL	NULL	NULL	NULL	NULL		13390	177	1	57	878	Bite Back Magazine
17473	177	13391	NULL	Volunteer	NULL	NULL	NULL	NULL	NULL		13391	177	1	57	878	Bite Back Magazine
17474	177	13392	NULL	Animal Liberation	NULL	NULL	NULL	NULL	NULL		13392	177	1	57	878	Bite Back Magazine
17475	177	13393	NULL	Animal Rights Movement	NULL	NULL	NULL	NULL	NULL		13393	177	1	57	878	Bite Back Magazine
17476	177	13394	NULL	prisoner support	NULL	NULL	NULL	NULL	NULL		13394	177	1	57	878	Bite Back Magazine
17489	177	13405	NULL	art	NULL	NULL	NULL	NULL	NULL		13405	177	1	57	875	Black Crown
17489	177	13405	NULL	art	NULL	NULL	NULL	NULL	NULL		13405	177	1	57	875	BlackCrown
17497	177	13412	NULL	Black Americans	NULL	NULL	NULL	NULL	NULL		13412	177	1	57	879	Black art : an international quarterly
17498	177	13413	NULL	art	NULL	NULL	NULL	NULL	NULL		13413	177	1	57	879	Black art : an international quarterly
17499	177	13414	NULL	African Americans	NULL	NULL	NULL	NULL	NULL		13414	177	1	57	879	Black art : an international quarterly
17529	177	13444	NULL	graffiti	NULL	NULL	NULL	NULL	NULL		13444	177	1	57	875	Black Crown
17529	177	13444	NULL	graffiti	NULL	NULL	NULL	NULL	NULL		13444	177	1	57	875	BlackCrown
17567	177	13471	NULL	NULL	NULL	NULL	NULL	NULL	NULL		13471	177	1	57	879	Black art : an international quarterly
17568	177	13472	NULL	Anarchism	NULL	NULL	NULL	NULL	NULL		13472	177	1	57	877	Black Circles
17587	177	13490	NULL	Cuba	NULL	NULL	NULL	NULL	NULL		13490	177	1	57	880	The Black Scholar
17588	177	13491	NULL	Caribbean	NULL	NULL	NULL	NULL	NULL		13491	177	1	57	880	The Black Scholar
17589	177	13492	NULL	Pan-Africanism	NULL	NULL	NULL	NULL	NULL		13492	177	1	57	880	The Black Scholar
17590	177	13493	NULL	African-American studies	NULL	NULL	NULL	NULL	NULL		13493	177	1	57	880	The Black Scholar
17591	177	13494	NULL	South Africa	NULL	NULL	NULL	NULL	NULL		13494	177	1	57	880	The Black Scholar
17592	177	13495	NULL	Nicaragua	NULL	NULL	NULL	NULL	NULL		13495	177	1	57	880	The Black Scholar
17593	177	13496	NULL	feminism	NULL	NULL	NULL	NULL	NULL		13496	177	1	57	880	The Black Scholar
17594	177	13497	NULL	politics	NULL	NULL	NULL	NULL	NULL		13497	177	1	57	880	The Black Scholar
17595	177	13498	NULL	culture	NULL	NULL	NULL	NULL	NULL		13498	177	1	57	880	The Black Scholar
