value_id,element_id,attribute_id,subject_term_label,subject_term_value,locale_id,object_table_num,object_id,object_name
12917,177,9562,Plan Columbia,plan columbia,1,57,616,Alternative Press Review: Your Guide Beyond the Mainstream
12918,177,9563,NULL,null,1,57,616,Alternative Press Review: Your Guide Beyond the Mainstream
12945,177,9582,NULL,null,1,57,618,American Dialog
12966,177,9601,NULL,null,1,57,620,Amalian Notebook
12970,177,9604,Anti-globalization,anti-globalization,1,57,619,Alerta!
12970,177,9604,Anti-globalization,anti-globalization,1,57,619,Le cri de la Wawa
12971,177,9605,Anarchism,anarchism,1,57,619,Alerta!
12971,177,9605,Anarchism,anarchism,1,57,619,Le cri de la Wawa
12980,177,9613,disability justice,disability justice,1,57,617,American Rehabilitation 
12989,177,9621,Anarchism,anarchism,1,57,621,Anarchist Black Dragon
13006,177,9637,surveillance,surveillance,1,57,622,Alternative Press Review: Your Guide Beyond the Mainstream
13007,177,9638,Kosovo,kosovo,1,57,622,Alternative Press Review: Your Guide Beyond the Mainstream
13008,177,9639,9/11,9/11,1,57,622,Alternative Press Review: Your Guide Beyond the Mainstream
13009,177,9640,Gary Webb,gary webb,1,57,622,Alternative Press Review: Your Guide Beyond the Mainstream
13060,177,9679,Anarchism,anarchism,1,57,627,Anarchist Feminist Magazine
13061,177,9680,feminism,feminism,1,57,627,Anarchist Feminist Magazine
13072,177,9690,AIDS,aids,1,57,628,AIDS: made-in-USA?
13073,177,9691,disease,disease,1,57,628,AIDS: made-in-USA?
13074,177,9692,public health,public health,1,57,628,AIDS: made-in-USA?
13100,177,9714,Anarchism,anarchism,1,57,631,Anarchist Panther: The Good Readings Zine
13109,177,9722,radio,radio,1,57,632,Alternative Press Review: Your Guide Beyond the Mainstream
13110,177,9723,Low Power FM,low power fm,1,57,632,Alternative Press Review: Your Guide Beyond the Mainstream
13111,177,9724,Israel,israel,1,57,632,Alternative Press Review: Your Guide Beyond the Mainstream
13112,177,9725,media,media,1,57,632,Alternative Press Review: Your Guide Beyond the Mainstream
13119,177,9732,political prisoners,political prisoners,1,57,626,Anarchist Black Cross Bulletin
13119,177,9732,political prisoners,political prisoners,1,57,626,Bulletin of the Chicago Anarchist Black Cross
13120,177,9733,Chile,chile,1,57,626,Anarchist Black Cross Bulletin
13120,177,9733,Chile,chile,1,57,626,Bulletin of the Chicago Anarchist Black Cross
13121,177,9734,Argentina,argentina,1,57,626,Anarchist Black Cross Bulletin
13121,177,9734,Argentina,argentina,1,57,626,Bulletin of the Chicago Anarchist Black Cross
13122,177,9735,Italy,italy,1,57,626,Anarchist Black Cross Bulletin
13122,177,9735,Italy,italy,1,57,626,Bulletin of the Chicago Anarchist Black Cross
13123,177,9736,"Marini, Giovanni","marini, giovanni",1,57,626,Anarchist Black Cross Bulletin
13123,177,9736,"Marini, Giovanni","marini, giovanni",1,57,626,Bulletin of the Chicago Anarchist Black Cross
13124,177,9737,prisons,prisons,1,57,626,Anarchist Black Cross Bulletin
13124,177,9737,prisons,prisons,1,57,626,Bulletin of the Chicago Anarchist Black Cross
13141,177,9744,Anarchism,anarchism,1,57,624,Anarchist Black Hammer: An Independent Anarchist Magazine
13142,177,9745,labor,labor,1,57,624,Anarchist Black Hammer: An Independent Anarchist Magazine
13143,177,9746,Capitalism,capitalism,1,57,624,Anarchist Black Hammer: An Independent Anarchist Magazine
13155,177,9754,Katrina,katrina,1,57,633,Alternative Press Review: Your Guide Beyond the Mainstream
13156,177,9755,Noam Chomsky,noam chomsky,1,57,633,Alternative Press Review: Your Guide Beyond the Mainstream
13157,177,9756,McLibel,mclibel,1,57,633,Alternative Press Review: Your Guide Beyond the Mainstream
13172,177,9765,prisoner support,prisoner support,1,57,630,Chicago Anarchist Black Cross Bulletin No. 1
13179,177,9770,libertarianism,libertarianism,1,57,597,Against the Wall.
13180,177,9771,Yippies,yippies,1,57,597,Against the Wall.
13203,177,9792,political prisoners,political prisoners,1,57,634,ABCF Update: Quarterly Publication of the ABCF
13204,177,9793,Prisons,prisons,1,57,634,ABCF Update: Quarterly Publication of the ABCF
13207,177,9796,Jericho Movement,jericho movement,1,57,634,ABCF Update: Quarterly Publication of the ABCF
13208,177,9797,Black Liberation Army,black liberation army,1,57,634,ABCF Update: Quarterly Publication of the ABCF
13209,177,9798,Black Panthers,black panthers,1,57,634,ABCF Update: Quarterly Publication of the ABCF
13210,177,9799,Japanese Red Army,japanese red army,1,57,634,ABCF Update: Quarterly Publication of the ABCF
13211,177,9800,Red Army Faction (Japan),red army faction (japan),1,57,634,ABCF Update: Quarterly Publication of the ABCF
13212,177,9801,American Indian Movement,american indian movement,1,57,634,ABCF Update: Quarterly Publication of the ABCF
13213,177,9802,Anarchist Black Cross Federation,anarchist black cross federation,1,57,634,ABCF Update: Quarterly Publication of the ABCF
13230,177,9815,political prisoners,political prisoners,1,57,635,Anarchist Black Cross Bulletin
13231,177,9816,Prisons,prisons,1,57,635,Anarchist Black Cross Bulletin
13235,177,9819,"Strangeways Prison Riot (Manchester, England)","strangeways prison riot (manchester, england)",1,57,635,Anarchist Black Cross Bulletin
13236,177,9820,"Whitemoor Prison (Cambridgeshire, England)","whitemoor prison (cambridgeshire, england)",1,57,635,Anarchist Black Cross Bulletin
13237,177,9821,Ivan Fergus,ivan fergus,1,57,635,Anarchist Black Cross Bulletin
13238,177,9822,Kiranjit Ahluwalia,kiranjit ahluwalia,1,57,635,Anarchist Black Cross Bulletin
13239,177,9823,Bridgewater Three,bridgewater three,1,57,635,Anarchist Black Cross Bulletin
13240,177,9824,Bridgewater Four,bridgewater four,1,57,635,Anarchist Black Cross Bulletin
13241,177,9825,Criminal Justice Act (England),criminal justice act (england),1,57,635,Anarchist Black Cross Bulletin
13242,177,9826,"Lucasville Uprising (Lucasville, Ohio)","lucasville uprising (lucasville, ohio)",1,57,635,Anarchist Black Cross Bulletin
13243,177,9827,London Anarchist Black Cross,london anarchist black cross,1,57,635,Anarchist Black Cross Bulletin
13281,177,9861,Asian American,asian american,1,57,636,Bridge : An Asian American Magazine 
13281,177,9861,Asian American,asian american,1,57,636,Bridge : An Asian American Perspective
13281,177,9861,Asian American,asian american,1,57,636,Bridge : The Magazine of Asians in America
13281,177,9861,Asian American,asian american,1,57,636,Bridge: Asian American Perspectives
13282,177,9862,NULL,null,1,57,636,Bridge : An Asian American Magazine 
13282,177,9862,NULL,null,1,57,636,Bridge : An Asian American Perspective
13282,177,9862,NULL,null,1,57,636,Bridge : The Magazine of Asians in America
13282,177,9862,NULL,null,1,57,636,Bridge: Asian American Perspectives
13337,177,9911,Asian American,asian american,1,57,637,Yellow Pearl
13338,177,9912,poetry,poetry,1,57,637,Yellow Pearl
13339,177,9913,comics,comics,1,57,637,Yellow Pearl
13340,177,9914,Asian-American Movement,asian-american movement,1,57,637,Yellow Pearl
13341,177,9915,Folk songs,folk songs,1,57,637,Yellow Pearl
13342,177,9916,gender,gender,1,57,637,Yellow Pearl
13343,177,9917,immigration,immigration,1,57,637,Yellow Pearl
13344,177,9918,Music,music,1,57,637,Yellow Pearl
13345,177,9919,Political songs,political songs,1,57,637,Yellow Pearl
13346,177,9920,protest songs,protest songs,1,57,637,Yellow Pearl
13347,177,9921,Political comics,political comics,1,57,637,Yellow Pearl
13348,177,9922,Racism,racism,1,57,637,Yellow Pearl
13349,177,9923,Vietnam War,vietnam war,1,57,637,Yellow Pearl
13350,177,9924,Political graphics,political graphics,1,57,637,Yellow Pearl
13416,177,9978,Anarchism,anarchism,1,57,642,Another Idea For The Big Bang (issue #5)
13417,177,9979,Anti-fascism,anti-fascism,1,57,642,Another Idea For The Big Bang (issue #5)
13418,177,9980,Anti-racism,anti-racism,1,57,642,Another Idea For The Big Bang (issue #5)
13433,177,9993,Perzine,perzine,1,57,642,Another Idea For The Big Bang (issue #5)
13445,177,10003,Anarchism,anarchism,1,57,644,Anarquist Freak! #3
13446,177,10004,Queer,queer,1,57,644,Anarquist Freak! #3
13447,177,10005,Pride,pride,1,57,644,Anarquist Freak! #3
13448,177,10006,gender,gender,1,57,644,Anarquist Freak! #3
13462,177,10016,gender,gender,1,57,645,Allergic #1
13463,177,10017,surrealism,surrealism,1,57,645,Allergic #1
13464,177,10018,lettrism,lettrism,1,57,645,Allergic #1
13465,177,10019,Situationism,situationism,1,57,645,Allergic #1
13466,177,10020,Anarchism,anarchism,1,57,645,Allergic #1
13477,177,10030,Florida,florida,1,57,646,America? 12
13478,177,10031,Stream of consciousness,stream of consciousness,1,57,646,America? 12
13479,177,10032,Loneliness,loneliness,1,57,646,America? 12
13480,177,10033,Punk music,punk music,1,57,646,America? 12
13494,177,10044,film,film,1,57,638,...and that Fritz Lang. Number Six
13495,177,10045,cities,cities,1,57,638,...and that Fritz Lang. Number Six
13503,177,10050,punk rock culture,punk rock culture,1,57,640,Annoying Girl
13503,177,10050,punk rock culture,punk rock culture,1,57,640,Annoying Girl 6
13503,177,10050,punk rock culture,punk rock culture,1,57,640,Annoying Girl Number Six
13504,177,10051,Music,music,1,57,640,Annoying Girl
13504,177,10051,Music,music,1,57,640,Annoying Girl 6
13504,177,10051,Music,music,1,57,640,Annoying Girl Number Six
13505,177,10052,high school,high school,1,57,640,Annoying Girl
13505,177,10052,high school,high school,1,57,640,Annoying Girl 6
13505,177,10052,high school,high school,1,57,640,Annoying Girl Number Six
13506,177,10053,interviews,interviews,1,57,640,Annoying Girl
13506,177,10053,interviews,interviews,1,57,640,Annoying Girl 6
13506,177,10053,interviews,interviews,1,57,640,Annoying Girl Number Six
13507,177,10054,NULL,null,1,57,640,Annoying Girl
13507,177,10054,NULL,null,1,57,640,Annoying Girl 6
13507,177,10054,NULL,null,1,57,640,Annoying Girl Number Six
13523,177,10064,Anti-war,anti-war,1,57,643,Alphabetizing Chaos
13539,177,10078,punk rock culture,punk rock culture,1,57,647,Annoying Girl 
13539,177,10078,punk rock culture,punk rock culture,1,57,647,Annoying Girl 6
13539,177,10078,punk rock culture,punk rock culture,1,57,647,Annoying Girl Number Six
13540,177,10079,Punk music,punk music,1,57,647,Annoying Girl 
13540,177,10079,Punk music,punk music,1,57,647,Annoying Girl 6
13540,177,10079,Punk music,punk music,1,57,647,Annoying Girl Number Six
13541,177,10080,Punk,punk,1,57,647,Annoying Girl 
13541,177,10080,Punk,punk,1,57,647,Annoying Girl 6
13541,177,10080,Punk,punk,1,57,647,Annoying Girl Number Six
13542,177,10081,Music,music,1,57,647,Annoying Girl 
13542,177,10081,Music,music,1,57,647,Annoying Girl 6
13542,177,10081,Music,music,1,57,647,Annoying Girl Number Six
13543,177,10082,high school,high school,1,57,647,Annoying Girl 
13543,177,10082,high school,high school,1,57,647,Annoying Girl 6
13543,177,10082,high school,high school,1,57,647,Annoying Girl Number Six
13559,177,10094,poetry,poetry,1,57,648,Answer Shirker No. 3
13560,177,10095,art,art,1,57,648,Answer Shirker No. 3
13561,177,10096,NULL,null,1,57,648,Answer Shirker No. 3
13601,177,10131,NULL,null,1,57,652,Aquí les va la Contra #4
13611,177,10140,DIY,diy,1,57,649,Aprovecho: I Make Best Use Of
13612,177,10141,environmentalism,environmentalism,1,57,649,Aprovecho: I Make Best Use Of
13613,177,10142,health,health,1,57,649,Aprovecho: I Make Best Use Of
13614,177,10143,farming,farming,1,57,649,Aprovecho: I Make Best Use Of
13624,177,10151,Queer,queer,1,57,653,Anarquist 
13625,177,10152,Anarchism,anarchism,1,57,653,Anarquist 
13626,177,10153,Vegan,vegan,1,57,653,Anarquist 
13627,177,10154,Animal Rights,animal rights,1,57,653,Anarquist 
13634,177,10160,Birth Control,birth control,1,57,650,Archive #1
13635,177,10161,Labor history,labor history,1,57,650,Archive #1
13636,177,10162,Eugenics,eugenics,1,57,650,Archive #1
13637,177,10163,Philosophy of history,philosophy of history,1,57,650,Archive #1
13638,177,10164,Conservation,conservation,1,57,650,Archive #1
13641,177,10167,ecology,ecology,1,57,649,Aprovecho: I Make Best Use Of
13664,177,10182,communismcommunism,communism,1,57,654,"Antagonismo, Izquierda Radical Autónoma. No. 1"
13693,177,10208,Artist book,artist books,1,57,658,"Artists Who Make ""Pieces"""
13693,177,10208,Artist book,artist books,1,57,658,"Artists Who Make ""Pieces"", 1976, pastel on paper 22 3/4 x 28 1/2 ins"
13694,177,10209,Abstract,abstract,1,57,658,"Artists Who Make ""Pieces"""
13694,177,10209,Abstract,abstract,1,57,658,"Artists Who Make ""Pieces"", 1976, pastel on paper 22 3/4 x 28 1/2 ins"
13695,177,10210,Art,art,1,57,658,"Artists Who Make ""Pieces"""
13695,177,10210,Art,art,1,57,658,"Artists Who Make ""Pieces"", 1976, pastel on paper 22 3/4 x 28 1/2 ins"
13696,177,10211,Sketches,sketches,1,57,658,"Artists Who Make ""Pieces"""
13696,177,10211,Sketches,sketches,1,57,658,"Artists Who Make ""Pieces"", 1976, pastel on paper 22 3/4 x 28 1/2 ins"
13717,177,10228,Philosophy of history,philosophy of history,1,57,660,Archive Issue #3
13718,177,10229,Jazz,jazz,1,57,660,Archive Issue #3
13719,177,10230,prison resistance,prison resistance,1,57,660,Archive Issue #3
13720,177,10231,photography,photography,1,57,660,Archive Issue #3
13726,177,10236,Queer,queer,1,57,659,Anarquist
13727,177,10237,Anarchism,anarchism,1,57,659,Anarquist
13728,177,10238,Pride,pride,1,57,659,Anarquist
13729,177,10239,punk,punk,1,57,659,Anarquist
13746,177,10252,Music,music,1,57,657,Armed With Anger Zine Issue 3
13747,177,10253,Punk,punk,1,57,657,Armed With Anger Zine Issue 3
13756,177,10260,zine-culture,zine-culture,1,57,656,The Art In Zines 
13756,177,10260,zine-culture,zine-culture,1,57,656,"The Art In Zines: October 11 - November 20, 2007"
13757,177,10261,exhibit,exhibit,1,57,656,The Art In Zines 
13757,177,10261,exhibit,exhibit,1,57,656,"The Art In Zines: October 11 - November 20, 2007"
13758,177,10262,publication,publication,1,57,656,The Art In Zines 
13758,177,10262,publication,publication,1,57,656,"The Art In Zines: October 11 - November 20, 2007"
13759,177,10263,culture,culture,1,57,656,The Art In Zines 
13759,177,10263,culture,culture,1,57,656,"The Art In Zines: October 11 - November 20, 2007"
13760,177,10264,zine,zines,1,57,656,The Art In Zines 
13760,177,10264,zine,zines,1,57,656,"The Art In Zines: October 11 - November 20, 2007"
13767,177,10268,poetry,poetry,1,57,655,Armistice (issue six)
13768,177,10269,prose,prose,1,57,655,Armistice (issue six)
13769,177,10270,Political writings,political writings,1,57,655,Armistice (issue six)
13770,177,10271,news,news,1,57,655,Armistice (issue six)
13771,177,10272,NULL,null,1,57,655,Armistice (issue six)
13827,177,10324,Anarchism,anarchism,1,57,662,Anarhistka
13831,177,10328,Irish anarchists,irish anarchists,1,57,666,Anarchist Worker
13832,177,10329,Squatters,squatters,1,57,666,Anarchist Worker
13833,177,10330,Spanish anarcho-syndicalist union,spanish anarcho-syndicalist union,1,57,666,Anarchist Worker
13840,177,10338,Anti-nuclear,anti-nuclear,1,57,667,Anarchy Times
13841,177,10339,Anarchism,anarchism,1,57,667,Anarchy Times
13842,177,10340,Marijuana,marijuana,1,57,667,Anarchy Times
13865,177,10357,music,music,1,57,663,American Music Press
13865,177,10357,music,music,1,57,663,AMP
13866,177,10358,Punk music,punk music,1,57,663,American Music Press
13866,177,10358,Punk music,punk music,1,57,663,AMP
13867,177,10359,hardcore,hardcore,1,57,663,American Music Press
13867,177,10359,hardcore,hardcore,1,57,663,AMP
13878,177,10367,Anarchism,anarchism,1,57,665,Anarcho-Syndicalist Review
13879,177,10368,Anarcho-syndicalism,anarcho-syndicalism,1,57,665,Anarcho-Syndicalist Review
13880,177,10369,Labor history,labor history,1,57,665,Anarcho-Syndicalist Review
13881,177,10370,Spanish Civil War,spanish civil war,1,57,665,Anarcho-Syndicalist Review
13882,177,10371,Spanish Revolution,spanish revolution,1,57,665,Anarcho-Syndicalist Review
13883,177,10372,climate justice,climate justice,1,57,665,Anarcho-Syndicalist Review
13884,177,10373,Industrial Workers of the World,industrial workers of the world,1,57,665,Anarcho-Syndicalist Review
13885,177,10374,Syndicalism,syndicalism,1,57,665,Anarcho-Syndicalist Review
13891,177,10377,Anarchism,anarchism,1,57,661, CPAR
13891,177,10377,Anarchism,anarchism,1,57,661,The Cienfuegos Press Anarchist Review
13892,177,10378,civil war,civil war,1,57,661, CPAR
13892,177,10378,civil war,civil war,1,57,661,The Cienfuegos Press Anarchist Review
13893,177,10379,Marxism,marxism,1,57,661, CPAR
13893,177,10379,Marxism,marxism,1,57,661,The Cienfuegos Press Anarchist Review
13894,177,10380,Revolution,revolution,1,57,661, CPAR
13894,177,10380,Revolution,revolution,1,57,661,The Cienfuegos Press Anarchist Review
13895,177,10381,DIY,diy,1,57,661, CPAR
13895,177,10381,DIY,diy,1,57,661,The Cienfuegos Press Anarchist Review
13910,177,10393,Anarchism,anarchism,1,57,664,Anarchy
13911,177,10394,Politics,politics,1,57,664,Anarchy
13912,177,10395,Marxism,marxism,1,57,664,Anarchy
13913,177,10396,Labor movements,labor movements,1,57,664,Anarchy
13914,177,10397,Book reviews,book reviews,1,57,664,Anarchy
13915,177,10398,libertarianism,libertarianism,1,57,664,Anarchy
13954,177,10421,film,film,1,57,668,angles: Women Working in Film and Video
13955,177,10422,Women,women,1,57,668,angles: Women Working in Film and Video
13956,177,10423,feminism,feminism,1,57,668,angles: Women Working in Film and Video
13987,177,10453,Animal Rights,animal rights,1,57,669,The Animals' Agenda
13988,177,10454,Animal Liberation,animal liberation,1,57,669,The Animals' Agenda
13996,177,10459,Anti-nuclear,anti-nuclear,1,57,671,Anti-AKW Telegram
13997,177,10460,violence,violence,1,57,671,Anti-AKW Telegram
13998,177,10461,indigenous movements,indigenous movements,1,57,670,Ánpao Dúta
13999,177,10462,Native Americans,native americans,1,57,670,Ánpao Dúta
14000,177,10463,Dakota people,dakota people,1,57,670,Ánpao Dúta
14022,177,10480,Anarchism,anarchism,1,57,672,Anti-Power
14023,177,10481,anti-capitalism,anti-capitalism,1,57,672,Anti-Power
14024,177,10482,Animal Rights,animal rights,1,57,672,Anti-Power
14025,177,10483,political prisoners,political prisoners,1,57,672,Anti-Power
14056,177,10513,Anti-fascism,anti-fascism,1,57,673,Antiberliner
14057,177,10514,Anti-racism,anti-racism,1,57,673,Antiberliner
14058,177,10515,Politics,politics,1,57,673,Antiberliner
14059,177,10516,culture,culture,1,57,673,Antiberliner
14097,177,10543,Open-mic,open-mic,1,57,674,ABC No RIO: Artifice
14097,177,10543,Open-mic,open-mic,1,57,674,Mathew Courtney's Wide Open Caberet
14098,177,10544,poetry,poetry,1,57,674,ABC No RIO: Artifice
14098,177,10544,poetry,poetry,1,57,674,Mathew Courtney's Wide Open Caberet
14099,177,10545,ABC No Rio,abc no rio,1,57,674,ABC No RIO: Artifice
14099,177,10545,ABC No Rio,abc no rio,1,57,674,Mathew Courtney's Wide Open Caberet
14100,177,10546,memory,memory,1,57,674,ABC No RIO: Artifice
14100,177,10546,memory,memory,1,57,674,Mathew Courtney's Wide Open Caberet
14101,177,10547,NULL,null,1,57,674,ABC No RIO: Artifice
14101,177,10547,NULL,null,1,57,674,Mathew Courtney's Wide Open Caberet
14115,177,10557,fiction,fiction,1,57,675,As Dust
14116,177,10558,future,future,1,57,675,As Dust
14117,177,10559,conspiracy,conspiracy,1,57,675,As Dust
14120,177,10562,NULL,null,1,57,675,As Dust
14141,177,10574,Punk music,punk music,1,57,676,Ask Why? No. 9
14142,177,10575,Brazil,brazil,1,57,676,Ask Why? No. 9
14143,177,10576,Anti-nationalism,anti-nationalism,1,57,676,Ask Why? No. 9
14144,177,10577,Protests,protests,1,57,676,Ask Why? No. 9
14145,177,10578,Zine reviews,zine reviews,1,57,676,Ask Why? No. 9
14158,177,10589,comics,comics,1,57,677,AssWhine
14158,177,10589,comics,comics,1,57,677,The Assassin and the Whiner No. 11
14159,177,10590,personal,personal,1,57,677,AssWhine
14159,177,10590,personal,personal,1,57,677,The Assassin and the Whiner No. 11
14160,177,10591,relationships,relationships,1,57,677,AssWhine
14160,177,10591,relationships,relationships,1,57,677,The Assassin and the Whiner No. 11
14161,177,10592,sex work,sex work,1,57,677,AssWhine
14161,177,10592,sex work,sex work,1,57,677,The Assassin and the Whiner No. 11
14162,177,10593,break-up,break-up,1,57,677,AssWhine
14162,177,10593,break-up,break-up,1,57,677,The Assassin and the Whiner No. 11
14205,177,10630,assault,assault,1,57,680,asskicker 2
14206,177,10631,violence against women,violence against women,1,57,680,asskicker 2
14226,177,10647,comics,comics,1,57,678,Assificado 4
14227,177,10648,September 11,september 11,1,57,678,Assificado 4
14228,177,10649,NULL,null,1,57,678,Assificado 4
14231,177,10652,Legos,legos,1,57,682,Aubrey's Lego Club #1
14232,177,10653,DIY,diy,1,57,682,Aubrey's Lego Club #1
14233,177,10654,Toys,toys,1,57,682,Aubrey's Lego Club #1
14241,177,10658,erotica,erotica,1,57,683,Auschwitz Blowjob
14242,177,10659,LGBT,lgbt,1,57,683,Auschwitz Blowjob
14253,177,10666,Anarchy,anarchy,1,57,681,atina al sistema
14254,177,10667,NULL,null,1,57,681,atina al sistema
14277,177,10677,diary,diary,1,57,679,At War
14278,177,10678,war,war,1,57,679,At War
14279,177,10679,arrest,arrest,1,57,679,At War
14302,177,10699,school,school,1,57,684,auto body #1
14303,177,10700,body,body,1,57,684,auto body #1
14309,177,10706,poetry,poetry,1,57,684,auto body #1
14310,177,10707,letters,letters,1,57,684,auto body #1
14311,177,10708,masturbation,masturbation,1,57,684,auto body #1
14321,177,10717,NULL,null,1,57,686,avow issue 22
14349,177,10735,health,health,1,57,685,Auto-Conocimiento de Nuestro Cuerpo para mujeres
14349,177,10735,health,health,1,57,685,Self-Knowledge of Our Body for women
14350,177,10736,Women,women,1,57,685,Auto-Conocimiento de Nuestro Cuerpo para mujeres
14350,177,10736,Women,women,1,57,685,Self-Knowledge of Our Body for women
14351,177,10737,sexual health,sexual health,1,57,685,Auto-Conocimiento de Nuestro Cuerpo para mujeres
14351,177,10737,sexual health,sexual health,1,57,685,Self-Knowledge of Our Body for women
14352,177,10738,NULL,null,1,57,684,auto body #1
14358,177,10744,gender,gender,1,57,688,Avante 
14359,177,10745,Music,music,1,57,688,Avante 
14360,177,10746,sexism,sexism,1,57,688,Avante 
14361,177,10747,Cannabis,cannabis,1,57,688,Avante 
14362,177,10748,Homophobia,homophobia,1,57,688,Avante 
14363,177,10749,GMOs,gmos,1,57,688,Avante 
14374,177,10760,prison resistance,prison resistance,1,57,690,attack catalog
14375,177,10761,bicycle,bicycles,1,57,690,attack catalog
14379,177,10765,sustainability,sustainability,1,57,688,Avante 
14380,177,10766,zapatistas,zapatistas,1,57,688,Avante 
14396,177,10775,NULL,null,1,57,687,axilas
14413,177,10789,dumpster diving,dumpster diving,1,57,692,"""At the Crossroads..."" #5"
14414,177,10790,poverty,poverty,1,57,692,"""At the Crossroads..."" #5"
14415,177,10791,tampons,tampons,1,57,692,"""At the Crossroads..."" #5"
14416,177,10792,war,war,1,57,692,"""At the Crossroads..."" #5"
14417,177,10793,pagan prisoners,pagan prisoners,1,57,692,"""At the Crossroads..."" #5"
14418,177,10794,biocentrism,biocentrism,1,57,692,"""At the Crossroads..."" #5"
14419,177,10795,vegetarianism,vegetarianism,1,57,692,"""At the Crossroads..."" #5"
14420,177,10796,Theodore Kaczynski,theodore kaczynski,1,57,692,"""At the Crossroads..."" #5"
14421,177,10797,Clinton,clinton,1,57,692,"""At the Crossroads..."" #5"
14422,177,10798,Terrorism,terrorism,1,57,692,"""At the Crossroads..."" #5"
14423,177,10799,Mumia,mumia,1,57,692,"""At the Crossroads..."" #5"
14424,177,10800,animal rights,animal rights,1,57,692,"""At the Crossroads..."" #5"
14425,177,10801,pirate radio,pirate radio,1,57,692,"""At the Crossroads..."" #5"
14426,177,10802,zine reviews,zine reviews,1,57,692,"""At the Crossroads..."" #5"
14453,177,10820,military,military,1,57,689,A.W.O.L.: Youth for Peace and Justice
14453,177,10820,military,military,1,57,689,Military Out of Our Schools
14454,177,10821,resisting enlistment,resisting enlistment,1,57,689,A.W.O.L.: Youth for Peace and Justice
14454,177,10821,resisting enlistment,resisting enlistment,1,57,689,Military Out of Our Schools
14455,177,10822,JROTC,jrotc,1,57,689,A.W.O.L.: Youth for Peace and Justice
14455,177,10822,JROTC,jrotc,1,57,689,Military Out of Our Schools
14456,177,10823,Junior Reserve Officer Training Corps,junior reserve officer training corps,1,57,689,A.W.O.L.: Youth for Peace and Justice
14456,177,10823,Junior Reserve Officer Training Corps,junior reserve officer training corps,1,57,689,Military Out of Our Schools
14457,177,10824,draft,draft,1,57,689,A.W.O.L.: Youth for Peace and Justice
14457,177,10824,draft,draft,1,57,689,Military Out of Our Schools
14458,177,10825,U.S. army,u.s. army,1,57,689,A.W.O.L.: Youth for Peace and Justice
14458,177,10825,U.S. army,u.s. army,1,57,689,Military Out of Our Schools
14459,177,10826,Reina Aveja,reina aveja,1,57,689,A.W.O.L.: Youth for Peace and Justice
14459,177,10826,Reina Aveja,reina aveja,1,57,689,Military Out of Our Schools
14460,177,10827,war,war,1,57,689,A.W.O.L.: Youth for Peace and Justice
14460,177,10827,war,war,1,57,689,Military Out of Our Schools
14469,177,10833,punk rock culture,punk rock culture,1,57,691,"enter the nineties: poets, punks, politics"
14470,177,10834,New York,new york,1,57,691,"enter the nineties: poets, punks, politics"
14471,177,10835,History,history,1,57,691,"enter the nineties: poets, punks, politics"
14472,177,10836,ABC No Rio,abc no rio,1,57,691,"enter the nineties: poets, punks, politics"
14473,177,10837,Nineties,nineties,1,57,691,"enter the nineties: poets, punks, politics"
14474,177,10838,anti-school,anti-school,1,57,643,Alphabetizing Chaos
14475,177,10839,Anti-Bush II,anti-bush ii,1,57,643,Alphabetizing Chaos
14478,177,10842,ABC No Rio,abc no rio,1,57,693,ABC NO RIO: Art Effects - Decadent Performance Era
14500,177,10859,Food Not Bombs,food not bombs,1,57,550,Alarm
14500,177,10859,Food Not Bombs,food not bombs,1,57,550,The Alarm #2
14501,177,10860,Social forums,social forums,1,57,550,Alarm
14501,177,10860,Social forums,social forums,1,57,550,The Alarm #2
14502,177,10861,Earth First,earth first,1,57,550,Alarm
14502,177,10861,Earth First,earth first,1,57,550,The Alarm #2
14503,177,10862,zapatistas,zapatistas,1,57,550,Alarm
14503,177,10862,zapatistas,zapatistas,1,57,550,The Alarm #2
14510,177,10868,ABC No Rio,abc no rio,1,57,695,"Artifacts: ABC No Rio, Founders' Era"
14520,177,10874,ABC No Rio,abc no rio,1,57,694,Hanging Out at No Rio
14521,177,10875,art,art,1,57,694,Hanging Out at No Rio
14522,177,10876,exhibit,exhibit,1,57,694,Hanging Out at No Rio
14530,177,10883,Hurricane Katrina,hurricane katrina,1,57,696,The Alarm
14531,177,10884,Earth First,earth first,1,57,696,The Alarm
14532,177,10885,Anarchism,anarchism,1,57,696,The Alarm
14533,177,10886,Indymedia,indymedia,1,57,696,The Alarm
14549,177,10900,travel,travel,1,57,697,Assified #1
14550,177,10901,bicycle,bicycles,1,57,697,Assified #1
14551,177,10902,trainhopping,trainhopping,1,57,697,Assified #1
14552,177,10903,photocollage,photocollage,1,57,697,Assified #1
14553,177,10904,photography,photography,1,57,697,Assified #1
14562,177,10912,Queer,queer,1,57,698,Psychoqueers mini-fliers
14563,177,10913,zines,zines,1,57,698,Psychoqueers mini-fliers
14564,177,10914,NULL,null,1,57,698,Psychoqueers mini-fliers
14579,177,10924,Riot grrrl,riot grrrl,1,57,699,One Bedroom Apartment zine mini-flier
14580,177,10925,gender,gender,1,57,699,One Bedroom Apartment zine mini-flier
14581,177,10926,punk rock culture,punk rock culture,1,57,699,One Bedroom Apartment zine mini-flier
14596,177,10936,archives,archives,1,57,700,"""Hey, Queer Zinesters!"" "
